date, pm25, pm10, o3, no2, so2, co
2014/6/14, 74, 23, 65, 23, 6, 3
2014/6/15, 71, 45, 70, 41, 10, 5
2014/6/16, 116, 57, 70, 39, 14, 6
2014/6/17, 137, 44, 38, 39, 10, 4
2014/6/18, 111, 27, 49, 36, 6, 5
2014/6/19, 81, 27, 46, 27, 9, 4
2014/6/20, 80, 29, 37, 24, 7, 4
2014/6/21, 79, 17, 34, 21, 3, 3
2014/6/22, 54, 21, 42, 34, 5, 5
2014/6/23, 72, 28, 36, 37, 6, 3
2014/6/24, 74, 31, 39, 42, 6, 6
2014/6/25, 85, 23, 39, 36, 5, 4
2014/6/26, 69, 14, 32, 26, 6, 2
2014/6/27, 48, 13, 27, 26, 6, 2
2014/6/28, 44, 12, 39, 22, 3, 2
2014/6/29, 45, 17, 30, 26, 6, 3
2014/6/30, 59, 22, 61, 34, 8, 3
2014/1/1, 82, 13, 30, 19, 1, 4
2014/1/2, 45, 17, 28, 27, 4, 7
2014/1/3, 61, 19, 28, 29, 3, 7
2014/1/4, 63, 8, 31, 15, 2, 3
2014/1/5, 33, 8, 30, 30, 1, 4
2014/1/6, 36, 15, 23, 36, 5, 7
2014/1/7, 58, 31, 19, 41, 3, 7
2014/1/8, 99, 14, 22, 22, 2, 4
2014/1/9, 54, 6, 30, 20, 3, 5
2014/1/10, 28, 19, 17, 50, 3, 8
2014/1/11, 69, 21, 25, 37, 6, 7
2014/1/12, 71, 9, 32, 26, 1, 4
2014/1/13, 40, 8, 30, 37, 1, 4
2014/1/14, 36, 15, 18, 41, 2, 4
2014/1/15, 57, 19, 13, 37, 4, 5
2014/1/16, 60, 15, 14, 46, 2, 5
2014/1/17, 54, 26, 15, 39, 9, 5
2014/1/18, 66, 14, 29, 20, 4, 3
2014/1/19, 49, 21, 19, 55, 7, 9
2014/1/20, 69, 29, 26, 49, 4, 7
2014/1/21, 89, 24, 31, 40, 3, 5
2014/1/22, 74, 15, 25, 46, 3, 5
2014/1/23, 59, 27, 27, 51, 4, 6
2014/1/24, 85, 55, 8, 75, 13, 13
2014/1/25, 143, 16, 33, 18, 2, 3
2014/1/26, 48, 10, 32, 29, 4, 3
2014/1/27, 40, 18, 31, 44, 3, 5
2014/1/28, 66, 13, 30, 40, 5, 4
2014/1/29, 50, 28, 34, 45, 3, 6
2014/1/30, 75, 17, 30, 43, 1, 5
2014/1/31, 54, 23, 23, 44, 6, 5
2014/2/1, 72, 45, 14, 40, 7, 8
2014/2/2, 110, 59, 33, 52, 4, 10
2014/2/3, 131, 19, 23, 33, 1, 3
2014/2/4, 53, 8, 30, 32, 1, 3
2014/2/5, 28, 8, 29, 37, 1, 3
2014/2/6, 36, 12, 30, 34, 3, 2
2014/2/7, 47, 10, 29, 26, 2, 2
2014/2/8, 39, 6, 35, 23, 2, 2
2014/2/9, 27, 15, 32, 52, 2, 4
2014/2/10, 53, 10, 30, 27, 2, 2
2014/2/11, 46, 10, 31, 33, 2, 3
2014/2/12, 37, 17, 20, 47, 5, 4
2014/2/13, 62, 13, 26, 39, 1, 3
2014/2/14, 47, 5, 33, 24, 1, 3
2014/2/15, 20, 11, 38, 15, 2, 2
2014/2/16, 39, 31, 38, 42, 4, 5
2014/2/17, 89, 14, 37, 35, 1, 2
2014/2/18, 55, 11, 35, 38, 1, 3
2014/2/19, 44, 21, 31, 50, 4, 4
2014/2/20, 71, 17, 38, 45, 2, 4
2014/2/21, 60, 11, 37, 35, 2, 3
2014/2/22, 45, 14, 32, 29, 3, 3
2014/2/23, 54, 17, 26, 46, 4, 3
2014/2/24, 60, 38, 33, 59, 8, 7
2014/2/25, 117, 49, 40, 48, 9, 7
2014/2/26, 133, 62, 24, 59, 6, 10
2014/2/27, 141, 35, 39, 44, 3, 6
2014/2/28, 87, 36, 33, 37, 3, 5
2014/3/1, 97, 17, 30, 22, 2, 3
2014/3/2, 57, 11, 31, 36, 1, 3
2014/3/3, 44, 19, 32, 36, 5, 4
2014/3/4, 64, 27, 18, 42, 3, 5
2014/3/5, 81, 10, 37, 31, 1, 3
2014/3/6, 45, 13, 35, 38, 3, 4
2014/3/7, 56, 18, 34, 37, 4, 5
2014/3/8, 61, 16, 37, 22, 5, 4
2014/3/9, 58, 12, 35, 34, 2, 3
2014/3/10, 47, 12, 35, 41, 3, 4
2014/3/11, 50, 38, 53, 51, 9, 7
2014/3/12, 109, 55, 35, 44, 3, 6
2014/3/13, 115, 12, 34, 33, 2, 3
2014/3/14, 41, 12, 37, 28, 5, 4
2014/3/15, 43, 27, 57, 28, 4, 4
2014/3/16, 83, 40, 50, 43, 8, 5
2014/3/17, 109, 40, 43, 42, 3, 4
2014/3/18, 101, 20, 41, 33, 2, 3
2014/3/19, 64, 17, 22, 49, 3, 5
2014/3/20, 56, 5, 37, 28, 1, 2
2014/3/21, 25, 12, 36, 27, 5, 2
2014/3/22, 41, 16, 45, 25, 3, 3
2014/3/23, 56, 31, 47, 50, 6, 5
2014/3/24, 90, 35, 59, 50, 6, 5
2014/3/25, 105, 35, 38, 52, 9, 3
2014/3/26, 94, 38, 34, 49, 2, 3
2014/3/27, 97, 35, 48, 50, 8, 5
2014/3/28, 97, 39, 59, 34, 3, 2
2014/3/29, 106, 37, 45, 24, 5, 1
2014/3/30, 88, 11, 56, 33, 1, 2
2014/3/31, 42, 19, 43, 32, 5, 3
2021/4/2, , 13, , 12, , 3
2021/4/3, , 18, , 6, , 2
2021/4/4, , 6, , 11, , 2
2020/9/12, , 17, 18, 12, 2, 3
2020/3/31, , 22, 18, 33, 1, 4
2019/12/31, , 8, 31, 16, 1, 4
2020/3/2, , 7, 33, 12, 2, 4
2020/3/8, , 12, 26, 36, 1, 2
2018/12/31, , 13, 28, 21, 4, 5
2018/8/19, , 14, 32, 38, 2, 2
2017/9/10, , 20, 34, 18, 9, 2
2017/1/1, , 26, 21, 45, 7, 10
2015/12/31, , 9, 31, 18, 2, 3
2014/12/31, , 8, 31, 14, 1, 3
2015/2/26, , 12, 34, 38, 1, 4
2013/12/31, , 26, 37, 23, 2, 6
2020/3/7, , , 32, , 1, 2
2020/2/29, , , , , , 4
2020/3/1, , , , , , 3
2018/8/18, , , , , , 1
